72,0.025
53,0.026
34,0.027
62,0.029
54,0.032
46,0.037
31,0.036
48,0.032
65,0.028
30,0.033
45,0.029
60,0.025
30,0.032
25,0.034
20,0.036
80,0.024
75,0.027
70,0.030 
